1656 3  18
8177 1  42
8177 3  8
8177 2  25
8177 5  13
8177 4  106
13110 15  2
11436 2  25
3463 2  22
15737 10  16
1656 1  45
6827 19  1
17759 15  4
11436 4  105
11436 5  15
1042 3  23
7870 5  13
16661 4  102
6827 10  17
6827 12  2
11797 2  26
11301 12  1
12494 1  39
11301 10  16
14601 19  2
1042 1  49
11301 15  1
11120 19  1
7111 4  108
7111 5  15
11301 19  1
1656 5  11
7111 1  40
7111 2  21
7111 3  10
15597 5  17
5571 1  42
5571 2  23
5571 3  11
5571 4  109
5571 5  13
18918 19  2
18015 1  40
14831 19  2
16433 5  14
16433 2  26
16433 3  6
19752 19  2
16433 1  40
7095 19  1
14409 2  24
13979 4  103
13979 5  15
13979 2  25
13979 3  6
9156 3  8
9281 19  1
7095 10  17
7095 12  2
16139 19  2
7980 3  8
7028 5  15
7028 4  108
10802 2  27
10802 3  7
7028 1  40
10802 5  13
7028 3  10
7028 2  20
5164 10  15
18677 1  39
8494 3  8
8494 2  23
8494 5  15
8494 4  106
15685 10  17
4217 4  108
17306 3  6
5788 2  22
5788 3  10
5788 1  41
5320 10  16
5788 4  108
5788 5  14
5377 4  109
5377 5  13
8399 10  15
10181 4  106
5377 1  42
5377 2  22
5377 3  11
759 12  1
8399 19  1
18796 4  101
1074 8  1
18935 19  2
19990 24  1
8093 2  24
8093 3  8
8093 1  41
14201 1  37
5496 1  42
8093 4  106
8093 5  13
11795 12  1
11795 10  15
11795 15  1
18847 1  39
8992 19  1
18312 15  4
15436 5  17
8992 10  16
8992 12  2
4921 4  109
17972 15  4
19386 19  2
4921 5  14
18992 2  27
18992 3  5
15806 5  15
15806 4  103
15806 3  6
3383 19  1
15806 1  39
18992 5  15
5611 4  109
16661 3  6
18935 10  14
18003 4  101
15436 2  23
4921 1  41
8697 4  106
8697 5  16
5033 1  41
11790 12  1
8697 1  39
8697 2  21
8697 3  8
1268 5  8
1268 4  117
1268 7  1
4921 3  11
5865 10  15
19386 10  14
5865 12  2
1268 2  20
7699 3  9
7699 2  23
7699 1  41
15436 3  6
7699 5  14
7699 4  107
17995 10  14
5374 5  13
2062 4  110
2062 5  11
5374 4  109
2062 1  45
2062 2  23
2062 3  15
4920 5  14
4920 4  109
2135 6  1
2062 8  1
2062 9  1
4920 3  11
4920 2  21
1519 2  20
1519 3  20
14510 10  17
1519 1  47
5374 1  42
1519 4  116
1519 5  9
1519 8  1
14510 19  2
19340 5  15
18568 2  27
16587 3  6
10940 12  1
15648 15  3
10940 10  15
18118 10  14
10940 15  1
15648 10  17
6314 1  39
6314 2  20
6314 3  10
6314 4  108
6314 5  16
13947 3  6
13271 10  16
18796 1  39
2961 10  12
2961 12  2
12422 10  18
17385 10  15
12064 15  1
3474 4  110
3474 5  12
3474 2  22
3474 3  12
12064 12  1
4420 19  1
10891 19  1
14426 1  38
4420 12  2
12064 19  1
4420 10  14
18182 1  40
19765 10  14
9945 2  24
18512 4  101
16750 5  14
7792 19  1
18023 15  4
2388 14  1
2388 12  2
6421 2  21
19825 24  1
15922 5  16
6421 1  40
18023 19  2
14556 15  3
12111 19  1
15331 1  38
14556 10  17
13935 19  2
12111 12  1
12111 10  14
18744 10  14
14556 19  2
12111 15  1
19415 3  5
1331 10  8
1331 12  2
6421 5  15
19788 15  3
19641 15  3
6421 4  108
4466 10  14
4466 12  2
807 6  2
16247 10  16
807 4  123
807 5  7
807 2  18
807 3  26
12797 19  1
807 1  49
16247 19  2
12797 15  2
12797 12  1
12797 10  15
9935 12  1
13935 10  16
9935 10  16
13370 2  26
13370 5  15
13370 4  103
17098 2  27
9935 15  1
3227 12  2
9935 19  1
15763 1  39
6147 19  1
18766 10  13
15668 19  2
18845 5  15
17684 5  14
14138 5  16
9432 10  17
6394 1  40
9432 12  1
6394 3  10
6394 4  108
9432 15  1
7107 10  17
12115 10  14
19840 1  39
9432 19  1
19840 3  5
19840 2  27
19840 5  15
19840 4  101
12115 19  1
16598 5  14
18208 5  14
17775 19  2
9332 1  40
16598 2  26
9332 3  8
9332 2  24
9332 5  15
9332 4  106
191 10  3
5782 19  1
17377 19  2
19715 24  1
5782 12  2
5782 10  15
13154 19  1
2261 10  12
19641 19  2
2261 12  2
13154 10  14
13154 12  1
13154 15  2
16719 15  3
13420 1  39
16719 10  15
244 12  1
19912 2  27
244 10  3
16719 19  2
18555 10  13
16597 1  40
11955 4  105
11955 5  13
11955 2  26
11955 3  7
13093 19  1
8756 19  1
13310 1  39
16630 2  25
13093 15  2
17329 10  15
8756 12  2
13093 12  1
8756 10  17
13093 10  15
10821 15  1
19034 15  3
8829 12  2
10821 12  1
19658 24  1
17111 15  3
10821 19  1
16759 1  40
6035 1  42
6035 2  23
6035 3  10
6035 4  108
6035 5  13
10105 10  15
10105 12  1
10105 15  1
5452 5  13
11559 4  105
11559 5  14
11559 2  26
11559 3  7
17327 2  26
11559 1  41
15156 1  36
10213 1  42
10213 2  26
10213 3  8
10213 4  106
3956 19  1
13822 10  17
13105 2  26
19534 24  1
18104 4  101
18973 1  39
3673 2  23
17739 4  101
17739 5  14
19416 2  26
9939 15  1
9939 12  1
17739 1  40
6124 19  1
10068 19  1
18973 2  27
10068 12  1
6124 12  2
10068 10  15
9939 19  1
10225 12  1
3523 10  15
17740 10  15
10225 15  1
16730 15  3
13518 1  39
17229 3  6
10225 19  1
13518 2  24
13518 5  15
13518 4  103
17229 4  103
17229 5  14
16124 10  16
16124 15  3
16124 19  2
17684 2  27
15048 15  3
9658 4  106
9658 5  14
3288 19  1
9658 1  41
9658 2  25
9658 3  8
10627 15  1
9562 12  1
18492 15  4
13250 3  6
17891 24  1
3288 10  15
10074 24  1
3288 12  2
17352 1  40
12794 1  40
12794 2  25
12794 3  7
12794 4  104
12794 5  15
10677 3  8
16922 3  6
16922 2  26
16922 5  14
16922 4  103
8487 19  1
19889 24  1
19400 19  2
9229 1  40
9229 2  24
9229 3  8
9229 4  106
9229 5  15
8487 12  2
19524 19  2
12235 5  15
18594 15  3
18238 1  40
645 10  4
1534 10  9
645 12  1
1534 12  2
18931 15  3
12235 3  7
13986 4  103
13986 5  15
18348 1  39
13986 1  39
13986 2  25
13986 3  6
7511 1  40
7511 2  22
7511 3  9
7511 4  107
7511 5  15
13807 4  103
13807 5  15
16495 19  2
13807 1  39
13807 2  24
13807 3  6
12272 4  105
3022 3  12
3022 2  22
3022 1  42
2473 1  45
2473 6  1
14752 5  17
3022 5  14
9636 15  1
3353 1  43
3353 2  22
3353 3  12
3353 4  110
3353 5  12
15321 10  17
14245 10  17
3643 10  14
2512 19  1
18473 2  26
15048 19  2
14680 10  18
18342 4  101
16255 2  25
683 12  1
1572 12  2
683 10  4
1572 10  9
3910 19  1
17074 3  6
18329 24  1
18730 15  3
7162 19  1
5291 1  41
5375 3  11
16886 3  6
351 8  1
12813 2  24
351 4  128
351 5  6
351 6  1
351 1  50
351 2  13
351 3  32
3224 5  12
3224 4  110
3224 3  12
3224 2  22
6678 2  21
1812 1  43
8433 12  2
11696 12  1
10179 2  26
19850 4  101
7147 10  17
5649 4  109
7147 12  2
5649 2  22
5649 3  11
5649 1  42
7147 19  1
9758 19  1
14076 19  2
15749 3  6
11696 15  1
16130 1  39
16130 2  25
13439 4  102
16130 4  103
4142 10  12
4142 12  2
4142 19  1
657 1  49
19850 5  15
19623 24  1
14807 15  3
4792 12  2
13439 1  39
14133 5  16
6477 19  1
17045 19  2
11072 12  1
9407 1  39
14807 19  2
4792 10  16
1504 5  9
8779 19  1
514 6  3
514 5  6
514 4  126
514 3  30
514 2  16
514 1  50
15278 10  17
8779 10  17
13822 19  2
8779 12  2
19850 2  27
15278 15  3
12328 5  16
16198 19  2
7591 1  40
7591 2  22
7591 3  9
7591 4  107
7591 5  15
124 8  1
7482 1  40
4481 2  23
7482 3  9
7482 2  22
7482 5  15
7482 4  107
4481 5  12
4481 4  109
15074 4  103
15005 15  3
13439 9  1
13981 19  2
15074 5  17
5483 2  23
5483 3  11
13981 15  3
5483 1  42
5483 4  109
5483 5  13
19358 5  15
19358 4  101
2581 19  1
19358 1  39
15005 10  17
19358 3  5
19358 2  26
15890 5  16
16132 5  15
17082 15  3
1005 12  2
13140 12  1
1005 10  5
15074 2  23
9938 4  106
19838 1  39
15074 3  6
18629 4  101
10529 5  14
18917 2  27
10128 19  1
11049 4  105
17252 3  6
16428 5  14
11198 3  7
7138 5  15
7138 4  108
7138 3  10
7138 2  21
7138 1  40
19536 3  5
18711 3  5
18892 5  15
11171 15  1
11171 12  1
11198 1  41
11171 10  15
13140 19  1
11409 12  1
15809 1  39
8430 5  14
9938 2  24
8430 3  8
8430 2  24
8430 1  41
11171 19  1
3599 4  109
3599 5  14
11990 3  7
19218 15  3
3599 1  41
3599 2  22
3599 3  11
19727 4  101
2183 14  1
7476 1  40
7476 2  22
7476 3  9
7476 4  107
7476 5  15
2183 12  2
10128 10  14
7701 1  41
2077 3  15
7701 3  9
7701 2  23
7701 5  14
7701 4  107
2077 4  111
2077 5  10
15792 10  16
10128 12  1
11077 3  7
11077 2  26
11077 1  41
13947 2  24
11077 5  14
11077 4  105
17437 19  2
3992 19  1
17670 19  2
15809 3  6
3992 12  2
3992 10  13
17437 15  3
15866 5  16
15866 4  103
18868 15  3
15866 1  38
15866 3  6
15866 2  24
18651 19  2
12845 19  1
11099 19  1
2581 12  2
11099 15  1
11099 12  1
11099 10  15
13373 2  25
14324 5  16
14324 4  103
2477 10  11
14324 2  24
2477 12  2
11384 3  7
18660 24  1
6744 19  1
2477 19  1
12813 4  103
13373 1  40
14014 15  3
17844 4  101
19555 24  1
14014 19  2
19017 24  1
10332 4  106
10332 5  14
10332 2  25
10332 3  8
19314 24  1
10332 1  41
18137 3  5
11834 4  105
8366 19  1
13373 4  103
19251 1  39
14846 5  17
13373 5  15
8366 10  15
8366 12  2
12778 15  2
12778 10  15
17297 10  15
12778 12  1
19573 24  1
12883 15  2
12778 19  1
14773 10  18
11834 1  42
18673 4  101
6718 19  1
8195 19  1
15512 5  16
19773 24  1
604 3  30
604 2  15
6718 10  17
11834 3  7
8195 10  15
604 5  7
8195 12  2
17415 5  14
17415 4  103
17415 1  40
6950 19  1
17415 3  6
17415 2  26
17506 4  103
191 1  51
17506 1  40
17506 2  26
17506 3  6
4580 3  11
4580 2  23
4580 1  43
13022 12  1
4580 5  12
4580 4  109
13413 15  2
16342 3  6
4401 3  11
4401 2  23
4401 1  42
3830 1  43
4401 6  1
4401 5  13
4401 4  108
10785 12  1
15410 15  3
11755 5  13
8077 12  2
9176 5  15
9176 4  106
9176 3  8
4375 4  107
9176 1  40
14974 19  2
7258 2  20
7258 3  9
13102 10  14
8077 19  1
4246 10  12
4246 12  2
7258 5  16
9889 12  1
18601 10  14
9889 10  15
1526 8  1
12432 12  1
9889 15  1
1526 4  116
1526 5  9
15942 10  17
9889 19  1
1526 1  47
1526 2  20
1526 3  20
6078 1  41
6078 3  10
6078 2  22
6078 5  14
6078 4  108
8409 19  1
12813 5  16
10094 1  41
18629 2  27
10094 3  8
10094 2  25
10094 5  14
10094 4  106
8409 10  16
13086 10  15
4806 19  1
13086 15  2
9449 1  40
4806 12  2
19259 1  39
4806 10  16
14985 5  16
13769 2  25
18711 1  39
13265 10  16
7339 12  2
13265 12  1
8621 10  17
5203 12  2
956 8  1
5203 10  15
2987 2  22
2987 3  12
2987 1  43
956 1  49
2987 4  110
5203 19  1
14964 15  3
14964 10  17
1983 3  16
1983 2  22
1983 1  45
14964 19  2
1983 6  1
1983 5  11
1983 4  113
5773 4  108
13829 10  17
19475 1  39
11517 5  14
12080 1  42
12080 2  27
5442 10  14
12080 4  105
9107 5  14
19222 24  1
10902 10  15
12723 15  2
9107 4  106
19178 24  1
16352 19  2
19284 2  27
9107 3  8
11932 1  41
16352 10  16
647 6  3
7938 2  25
5773 2  23
11540 4  105
5242 1  41
5773 3  10
11540 1  41
11540 2  26
647 1  49
19336 24  1
10295 4  106
10295 5  13
10295 2  25
10295 3  8
10295 1  41
11816 12  1
13167 5  14
1122 12  2
1122 10  8
17559 10  15
16443 4  103
11816 10  15
17559 15  3
17559 19  2
9926 2  24
15942 15  3
11378 12  1
3291 19  1
11755 3  7
16224 24  1
9926 4  106
3291 10  15
10547 10  15
18629 1  39
17182 4  103
17182 5  14
17182 1  40
17182 2  26
17182 3  6
18591 24  1
19776 5  15
19259 4  101
13719 10  16
11712 19  1
13719 14  1
13719 15  2
9641 2  25
9641 3  8
9077 5  15
9641 1  41
9077 3  8
9077 2  23
9641 4  106
9641 5  14
19378 1  39
14188 19  2
9885 15  1
9885 12  1
9885 10  15
2410 8  1
2410 5  12
2410 4  109
2410 3  13
2410 2  24
2410 1  44
9885 19  1
13769 4  103
8833 1  41
8833 2  24
8833 3  8
8833 4  106
8833 5  14
17605 2  27
17605 3  5
1643 12  2
5937 10  15
1643 10  11
18713 2  27
15062 10  18
12775 5  15
12775 4  104
12775 3  7
5937 12  2
12775 1  40
4307 5  13
19284 5  15
16729 19  2
16373 1  39
16373 3  6
4363 19  1
16111 2  24
12179 3  7
14226 1  37
4363 12  2
2 4  143
4363 10  14
1817 12  2
2 1  56
15836 10  16
2 3  43
2 2  7
5512 5  13
5512 4  109
11654 2  27
11654 3  7
7096 10  17
11654 5  13
7096 12  2
5512 2  23
12892 2  25
7096 19  1
19240 3  5
17904 15  4
10978 4  105
10978 5  14
59 10  1
10978 3  7
19240 5  15
10978 1  41
19660 5  15
17904 19  2
10902 19  1
7432 12  2
16073 5  16
19473 24  1
6328 4  108
12032 15  1
19507 24  1
18775 3  5
13049 12  1
18471 19  2
12299 4  105
17084 19  2
2198 6  1
2198 4  111
2198 5  13
2198 2  22
2198 3  14
2198 1  43
3614 19  1
19962 10  15
5301 4  109
3614 10  15
19062 4  101
3614 12  2
18607 5  15
11113 5  14
12299 1  39
9423 4  106
9423 5  16
12696 5  15
12696 4  104
12696 3  7
9423 1  39
9423 2  23
9423 3  8
19519 24  1
12299 3  7
13551 1  39
16073 3  6
7092 19  1
14059 1  39
18673 3  5
5301 3  11
14748 2  23
7092 10  17
7092 12  2
11344 5  15
11344 2  25
11344 3  7
18805 2  26
11344 1  40
15802 2  25
12952 1  40
12952 2  25
12952 3  7
12952 4  104
12952 5  15
13302 14  1
13302 15  2
16972 1  40
17548 5  14
13302 10  15
13302 12  1
15826 10  16
13533 12  1
3070 1  43
13302 19  1
18410 10  15
2644 10  13
13998 10  16
2644 12  2
13998 15  3
5771 19  1
18533 3  5
11716 10  14
505 1  51
2644 19  1
505 3  30
319 3  32
505 5  5
505 4  127
5771 12  2
505 6  2
5130 1  42
5130 3  11
5130 2  22
5130 5  13
5130 4  109
13432 5  14
17735 4  101
13968 3  6
342 12  1
342 10  4
12608 3  7
5630 10  16
5630 12  2
8399 2  25
5630 19  1
17407 15  3
15393 10  17
17407 10  15
17323 5  14
19855 2  27
16352 3  6
13432 3  6
14326 5  16
14326 4  103
13749 5  15
14326 1  38
14326 3  6
14326 2  24
14304 15  3
8183 1  42
8183 2  25
8183 3  8
8183 4  106
8183 5  13
11063 19  1
14804 2  23
14804 3  6
3530 5  13
3530 4  109
3530 3  11
7733 4  107
3530 1  42
14804 5  17
11615 5  14
15518 4  103
18725 2  27
19570 1  39
16184 2  25
12210 19  1
15302 2  24
7181 5  15
7181 4  107
7181 3  10
7181 2  21
7181 1  40
7094 4  108
7094 5  15
13888 1  39
7733 5  14
12210 15  1
7094 1  40
7181 9  1
7094 3  10
5097 1  42
1563 10  9
5097 3  11
1563 12  2
5097 5  13
5097 4  109
14919 4  103
11615 2  26
19525 5  15
17434 15  3
17081 15  3
15857 19  2
19952 4  101
16453 5  14
7733 2  23
17729 1  40
18617 1  39
18617 2  27
17744 19  2
18617 4  101
18617 5  15
19002 15  3
9445 19  1
19040 19  2
14600 15  3
9445 15  1
9445 12  1
9445 10  16
9445 11  1
1238 8  1
16453 2  26
10588 12  1
1238 2  20
1238 3  20
17915 19  2
1238 1  47
12907 4  104
1238 4  116
1238 5  9
16847 10  15
19518 3  5
10588 10  15
17573 15  3
19681 15  3
12907 2  25
3453 5  12
3453 4  110
3453 3  12
3453 2  22
3453 1  43
12907 3  7
18316 2  27
3138 3  12
18158 4  101
19093 3  5
2097 12  2
17722 1  40
15857 15  3
3138 1  43
15246 2  24
14699 3  6
346 12  1
12879 1  40
346 10  4
12879 3  7
12879 4  104
12879 5  15
17722 4  101
17744 15  4
11850 12  1
18316 3  5
13172 12  1
15301 3  6
1786 1  43
1786 2  18
1786 3  18
1786 4  114
1786 5  13
7651 19  1
1786 8  1
3857 5  12
3857 4  109
3857 3  11
7651 12  2
3857 1  43
7651 10  16
15722 15  3
4034 12  2
4034 10  13
15146 19  2
13723 10  16
17081 19  2
4034 19  1
18780 24  1
1497 2  21
13723 15  3
15005 19  2
13022 15  2
475 10  4
475 12  1
17426 3  6
17426 2  26
17426 1  40
1497 6  2
15301 1  38
17426 5  14
17426 4  103
14587 3  6
16707 1  39
18707 19  2
14486 15  2
11250 19  1
9794 19  1
112 10  2
9794 15  1
4418 3  11
4418 2  23
9794 11  1
9794 10  15
9794 12  1
19344 3  5
8117 3  8
12187 4  105
3006 12  2
12187 2  25
12187 3  7
17325 19  2
8117 2  24
9149 5  15
4198 1  43
4198 2  24
4198 3  11
9149 1  40
4198 5  12
9149 3  8
9149 2  24
7481 19  1
15266 4  103
5361 10  15
7481 10  17
7481 12  2
10417 4  106
10758 15  1
16467 15  3
5594 5  14
205 5  5
6920 5  15
205 2  13
4819 3  11
10417 3  8
14884 2  24
14884 3  6
6923 2  21
6967 2  21
17066 19  2
14884 4  103
10758 19  1
14383 4  103
6253 4  108
6253 5  16
6253 2  20
6253 3  10
6253 1  39
3340 4  110
4350 10  14
9577 1  40
3340 1  43
3340 2  22
9577 5  15
16526 1  40
16526 3  6
16526 2  27
16526 5  13
4350 12  2
16526 7  1
17856 1  40
3043 4  110
3043 5  14
10685 3  8
10685 2  26
10685 5  13
3043 1  42
3043 2  22
3043 3  12
16292 10  16
4814 3  11
6727 2  21
6727 3  10
10704 3  8
6727 1  40
10704 5  14
6036 5  13
8575 19  1
6727 5  15
4814 5  14
10324 10  15
8575 12  2
8575 10  17
13075 15  2
10342 12  1
12006 4  105
10342 10  15
12006 2  28
12006 3  7
10342 15  1
12006 1  43
11880 5  13
12777 4  104
10342 19  1
6876 3  10
16420 19  2
12777 3  7
12777 2  25
12056 15  1
13586 12  1
1920 4  112
1920 5  12
1920 2  21
1920 3  16
18247 5  14
7201 5  16
11489 15  1
12056 19  1
18045 19  2
1920 8  1
18502 5  14
5237 10  16
17814 3  5
5237 12  2
15301 5  16
15519 15  2
17295 5  14
17295 4  103
5237 19  1
14056 1  39
8727 12  2
14105 19  2
19966 19  2
15503 4  103
1480 10  7
1480 12  2
14642 3  6
6474 1  40
10779 4  105
6474 3  10
6474 2  21
6474 5  15
6474 4  108
10779 3  7
10779 2  26
6876 1  40
471 10  4
471 12  1
11041 2  26
9146 19  1
11609 2  26
13586 19  2
17603 10  15
11609 3  7
4141 2  25
4141 3  11
4777 5  14
4141 1  44
4777 3  11
4777 2  21
4777 1  41
4141 5  11
1853 5  14
6238 12  2
16343 10  15
6238 10  17
1853 1  42
17903 26  1
1853 3  18
1853 2  18
13860 5  16
6238 19  1
13612 19  2
1853 8  2
13144 19  1
4837 12  2
12705 5  15
4837 10  16
16895 1  40
2530 19  1
15424 4  103
4837 19  1
2530 12  2
19227 3  5
2530 10  11
9352 12  1
2311 1  42
13899 15  3
2311 3  13
9386 15  1
9386 12  1
2311 4  109
9386 10  17
13144 15  2
2311 8  1
9352 10  16
9386 19  1
14734 3  6
12805 12  1
19323 10  14
13691 10  17
15424 3  6
19323 19  2
18676 15  3
19952 2  26
13899 10  15
13885 10  16
15952 3  6
8107 12  2
13144 12  1
8107 10  16
11204 15  1
13885 19  2
18456 4  101
8107 19  1
13338 19  1
5784 4  108
5784 5  13
5784 2  23
9919 19  1
15424 2  23
5784 1  42
6976 10  17
9919 15  1
18674 1  39
5775 3  10
9919 10  16
3391 4  110
9919 12  1
2458 8  1
17125 19  2
16739 19  2
4056 8  1
2458 3  13
2458 2  24
4056 5  12
4056 4  107
4056 3  11
4056 2  24
4056 1  43
2458 4  109
15424 1  37
11055 2  26
17838 10  13
18765 19  2
7491 5  15
7491 4  107
19077 1  39
7491 1  40
2892 10  13
7491 3  9
7491 2  22
19169 2  27
19801 15  3
2892 19  1
19699 1  39
17666 4  102
18674 3  5
17647 15  3
18015 3  5
15091 5  17
15091 4  103
15091 3  6
15091 2  23
15091 1  37
19830 19  2
15031 10  18
11204 12  1
15031 15  3
5026 2  22
6501 19  1
15031 19  2
18784 19  2
6501 12  2
6501 10  16
19699 4  101
768 12  1
18897 24  1
768 10  4
18674 2  27
19362 24  1
16467 19  2
13795 3  6
19410 1  39
18949 15  3
18787 15  3
16996 4  103
18787 11  1
19525 1  39
13867 3  6
18787 19  2
1610 12  2
5193 10  15
19382 5  15
13895 9  1
6853 3  10
18374 10  15
13895 5  15
11172 12  1
7695 5  14
7695 4  107
7695 3  9
7695 2  23
7695 1  41
13895 2  25
5026 4  109
11756 4  105
11756 3  7
11756 2  27
11756 1  42
13558 10  17
12149 2  25
18674 4  101
14097 10  16
12754 15  2
8331 5  13
8331 4  106
5395 2  23
5395 3  11
8331 1  42
5395 5  13
8331 3  8
8331 2  25
10686 2  26
17309 1  40
14660 4  103
14660 5  16
14660 2  24
4319 19  1
1976 12  2
11092 1  41
11092 2  25
11092 3  7
11092 4  105
11092 5  14
13292 10  16
19938 4  101
11276 14  1
11276 15  1
11276 12  1
11092 14  1
11276 10  15
14640 19  2
13881 15  3
18723 15  3
12260 4  105
3704 2  23
11276 19  1
2738 10  14
2738 12  2
3704 3  11
2738 19  1
6739 2  21
18687 2  26
4525 4  109
4525 5  12
11176 15  1
18723 19  2
5151 19  1
4525 2  23
4525 3  11
5151 14  1
4656 4  109
5151 10  14
10607 1  40
5151 12  2
4656 2  23
7085 2  21
7085 3  10
3631 3  11
7085 1  40
3631 5  13
4464 1  43
7085 4  108
7085 5  15
18270 15  4
13436 15  2
19084 19  2
8254 5  15
7104 2  21
7104 3  10
3858 19  1
17702 3  5
7104 4  108
7104 5  15
7198 5  16
7198 4  108
7198 1  39
7198 3  10
7198 2  20
12535 19  1
11230 19  1
10992 2  26
17437 4  103
7639 5  16
7639 4  107
11230 12  1
12535 12  1
7639 1  39
11230 15  1
7639 3  9
7639 2  21
15963 19  2
5330 4  109
19164 3  5
11029 15  1
16996 2  26
17437 1  40
7646 10  17
19070 2  27
19780 19  2
13892 4  103
17371 2  26
18578 1  39
5330 1  41
10789 19  1
8767 4  106
8767 5  15
10789 15  1
852 12  2
8767 1  40
10150 2  26
10150 3  8
4981 14  1
8597 5  16
8597 4  106
8597 3  8
8597 2  22
8597 1  39
9118 10  16
19075 19  2
7258 4  107
15513 3  6
8209 10  15
8209 12  2
15963 10  17
4981 10  15
14699 4  103
17974 5  14
14950 10  17
18993 10  14
4981 12  2
13810 1  39
14303 4  103
14303 5  16
14303 2  23
14303 3  6
11029 19  1
7453 19  1
13810 3  6
16378 4  103
11233 15  1
16378 5  15
2431 12  2
2431 10  11
3607 2  22
13296 19  1
17686 1  40
17818 19  2
5867 5  13
13296 12  1
893 10  5
13296 10  16
893 12  2
16807 3  6
15327 5  16
13296 15  2
1549 1  46
17841 3  5
4782 19  1
1549 2  19
1549 5  10
1549 4  116
17841 4  101
15892 24  1
4782 12  2
15465 2  23
4782 10  16
19295 19  2
5867 1  42
16272 3  6
19801 19  2
15637 19  2
3607 4  109
18721 2  27
15637 15  3
8575 5  15
8575 4  106
8575 3  8
8575 2  23
8575 1  40
11880 1  42
2831 1  43
2831 2  23
2831 3  12
2831 4  110
5914 12  2
11951 4  105
9654 1  41
2962 1  44
2962 3  12
2962 2  24
2962 5  12
2962 4  110
5914 19  1
10300 4  106
14728 2  24
2253 1  43
19070 3  5
6753 12  2
4040 3  11
16807 1  40
6753 19  1
12163 12  1
1740 8  1
17351 1  40
1922 8  1
12163 15  1
3817 3  11
3817 2  22
3817 1  43
5415 4  109
5415 3  11
1922 1  44
5415 1  42
3817 4  109
19416 19  2
19190 24  1
18487 1  39
14201 5  17
96 4  133
17210 2  26
8472 19  1
17210 1  40
19033 15  3
16870 10  14
17210 4  103
17210 5  14
8894 5  14
8894 4  106
19274 5  15
5016 19  1
8894 1  41
8894 3  8
8894 2  24
8989 2  24
8989 3  8
5016 10  14
8989 1  41
4021 10  13
8989 4  106
8989 5  14
856 12  2
18721 1  39
856 10  5
16921 1  40
17666 1  40
12765 2  25
96 2  12
19218 19  2
16111 15  3
358 10  4
15610 3  6
18376 4  101
15610 1  37
16006 19  2
15375 4  103
16154 24  1
18952 3  5
12888 10  15
15038 1  37
19913 24  1
10155 15  1
6929 19  1
15419 15  3
17143 19  2
10155 10  14
10155 12  1
6929 10  17
1391 5  9
6929 12  2
18376 1  39
10155 19  1
15419 19  2
10298 12  1
4307 19  1
11140 3  7
905 10  5
905 12  2
4307 10  14
11140 4  105
4307 12  2
12888 15  2
19496 5  15
18868 10  14
5670 19  1
18563 1  40
16474 5  14
18409 19  2
13686 15  2
13343 5  15
12888 19  1
13343 3  6
13343 2  26
13343 1  40
18277 5  14
16014 10  16
13686 12  1
17745 1  39
3228 3  12
17745 3  5
8137 12  2
17745 5  15
4966 12  2
4966 10  15
8137 19  1
17036 1  41
17036 2  27
12256 5  16
17036 4  103
8570 12  2
4966 19  1
15444 10  18
13882 15  3
1814 10  12
1814 12  2
18277 2  27
17882 15  3
3957 10  14
19946 10  15
3957 12  2
17660 3  5
18718 15  3
10742 3  8
3957 19  1
10742 1  42
10742 5  13
10742 4  106
9626 3  8
5706 5  13
9626 1  40
13138 10  13
5706 1  42
9626 5  15
9626 4  106
901 10  5
901 12  2
17322 15  3
17440 15  3
15197 4  103
6495 6  1
5889 5  13
9543 19  1
6495 5  15
9279 3  8
6495 3  10
9279 1  40
6495 1  40
18675 19  2
9543 12  1
9543 10  16
9543 15  1
12352 19  1
15155 1  36
11073 15  1
13068 5  15
69 10  1
18849 19  2
17660 1  40
16474 1  40
12119 5  14
13763 15  3
12180 15  1
19846 1  39
956 3  24
12180 10  16
12180 12  1
18336 2  27
18336 3  5
18336 1  39
18336 4  101
18336 5  15
1810 10  12
14129 10  17
1810 12  2
12712 5  15
12712 2  25
12712 3  7
12712 1  40
18097 2  27
11851 12  1
16380 19  2
11851 10  14
11851 15  1
18097 5  14
993 4  120
993 5  7
993 6  2
13964 3  6
13964 4  103
993 1  49
993 2  19
993 3  24
17164 1  40
17333 3  6
17156 15  3
17333 1  40
17925 3  5
15354 4  103
17333 5  14
14448 1  38
18761 4  101
14392 10  17
16474 3  6
17699 2  27
2070 10  9
16362 2  25
2070 12  2
17699 1  40
1200 12  2
19267 2  27
16562 19  2
16750 1  40
19267 1  39
346 2  13
19267 4  101
13894 15  3
2791 5  13
2791 4  111
19115 1  39
346 3  32
2098 4  111
14556 4  103
2791 3  13
2791 2  22
346 4  129
14392 15  3
14542 15  3
18199 10  14
346 5  6
10857 10  14
18344 1  39
10857 12  1
13134 4  104
10857 15  1
18015 4  101
14140 3  6
3742 2  22
14140 1  38
17164 3  6
18344 3  5
14140 5  16
14140 4  103
12303 2  24
14392 19  2
8133 10  14
8133 12  2
15749 2  25
18344 5  15
15438 10  18
17877 5  14
8133 19  1
15148 5  17
15438 15  3
4925 2  21
16750 3  6
3742 3  11
13806 1  39
3041 10  14
3041 12  2
12303 3  7
2011 10  10
18219 19  2
17660 4  102
2509 10  11
18219 15  4
12661 2  24
18219 10  14
2011 12  2
6317 4  108
3360 10  14
14264 10  17
3360 12  2
4925 3  11
6108 19  1
